text,label
أنا أحبك بكي هل تقبلين تزوجني 💓💓💓,pos
احنا فخورين بيك.,pos
Bara sawerr fi lidara tounsia ldekhil fil burouwet tawa tetfja3 li yedri maygoul sboul,neg
عندما يخاطب واحد من حثالة القوم واحد من زبدة المجتمع ومن  شبابه الحالم ! ياسين امضي في طريقك الله و نحن معك,neg
376 deaf ppl,neg
شن هدي مرته  شن جيبها معاه البومة,neg
الله لاتربحكم كل عام بعدماالواحد يصرف دم قلبه تظلعولهم العام ابيض مرة اضرابات ومرة اخرى مرض الله ياخذ حق الصغار منكم ضيعتوهم دولة كلبة ومسؤولين سراق بللهم,neg
Rassi waja3ni m labka,pos
أحلى ثنائي 💞😍😍🤩😘,pos
بلد الووحوش,neg
Rbi yoltef bina,pos
Très belle exrepation,pos
دخلت باش نضحك على الهاشمي الحامدي لقيت الجماعة الكل تضحك,pos
انت بالذات مصداقيتك صفر وظاهر تدافع على الي وراء لطفي موش على ميدو بالذات ويزي من التبلعيط على خاطرك تعرف الي التهكم بملابس الرجال ماعندوش نفس وقع التهكم بالملابس الداخلية متاع النساء ما تحشمش تستبله في العباد وتستغبى فيهم ومالاخر كان غاضك حالو  قول لو يفدلك بكلصون مرتك انت يا منافق,neg
اكبر شعب يشتكي ومتذمر في العالم  هو شعب التونسي . جامي لقيت واحد حامد ربي . وديما مساكن .,neg
Ya Djafer tu demades tjr de l aide mais tu reponds Jamais  aux messages.,neg
خوها قال متحشموش ازبي  عادي في تلفزة تتقال,neg
Fi bebe il 9ebli 3amlinha soussa😝😂💛💜💚💖💗😜,pos
Fatara a mama,pos
والله صوتها يجنن نتمنى توصل لابعد حد,pos
بيرم بالعاني عمل عملة من العمايل بش يدخل للحبس و يهرب من المحامية بش ما يعرسش بيها..,neg
برشة مدارس في احواز العاصمةمن غير توالات,neg
tayaraaaaan <3,pos
شبيكم مستغربين.... عادي.... الكراهب يأخذونها الموتورات يأخذونها.... إلي في الديوانة ياخذونه.... و ياخذو روحك.... عااااادي,neg
😂😂😂😂tjr num1 bravoo👏🏻👏🏻,pos
Awes ❤❤🔥🔥,pos
يستاهل مشيشي عباد موش لاقية باش تاكل هو يزيد في الولات وزيد يحطلنا وزرة بن علي,neg
هذا هو وضع تونس الًي يخدم في ايً مهنة قاعد يحشي فيه، لا خدمة ولا زدمة، المسءولين غير موجودين ويخلصو مليح، الكبار فالدًولة يتفيسخو على الشًعب ويمثًلو وموجودين كان فالتلافز والرًاديونات، وشهريًاتهم عظمة، المقاولين يخلصو ويعطيو الرًشوة وينقًصو فالسًلعة ويغشًو، الخبير والمراقب هم سبب الخراب في كلمة رجال الدًولة يهدًمو عوض يبنيو وينصحو. وهذه حاجة موش جديدة. هذا عقليًة التًونسي كبير وصغير وهاك علاش النًاس الكلً تتًصدم كيف تسافر لاوروبا وتشوف الأشغال والعمًال والحصانة والطًرق والبنية التًحتيًة في اعلى مستوى. خلاصة القول تونس ديمقراطيًة ويخلف على بول البعير,neg
يارسول الله و يقولك شعب مسلم.,pos
Takol ou techrob e5ahj inchaallah,neg
تخيلو يصير دربي 60.000 بجمهور الفريقين ! الكورفا سود تغني حكام العرب حكام خونة والكورفا نورد تغني يا حياتنا !! ❤️🇹🇳,neg
tunisie ya tunisie rabi y5alik ya telecom,pos
Le wela La fripe :3,pos
نبيل الرابحي قليل ادب,neg
حسبي الله ونعم الوكيل فيكم تعملوها والشعب ايخلص,neg
Tla3ti fatara mama 😑😑,pos
God of Israele bless you and your famigliy and your country amen father son holy spirito amen,pos
كي كنت صغيرة نستخيل روحي نمثل في مسلسل كل يوم,pos
❤❤the best,pos
كي كنت صغير كنت فبالي نولي نسرق عمري 12 سنة,neg
ممصتك وممصتك وتصور روحك ربي يعطيك صغير لا يشوف ولا يحكي كيف انت متقلقا من صوت ملايكة,neg
دزيري يحكي/ خويا العزيز التوانسة حنا خاوة خاوة ربي يقوي المحبة بيناتنا😍😘,pos
ربي يحفضك خو,pos
هالثعلب الصفرة هاعرقرب اسبط حاسبوني بها بعد 10 سنين,neg
ربي يبين حقك,pos
c'est pas sur que cherif est mort bande de con!!! bravo sami,pos
شكرا لك يا الصافي سعيد اتمني ان أراك زعيم عربي,pos
هههههه بهيم الشاشة وكلب الشاشة  خازوق على وجهك يبليد يخايب,neg
وش صاااااااار💔💔💔💔مامااتش بيرم ؟؟؟؟رانيي غارقة فدموووعي😭😭😭😭😭😭😭,neg
لعنة الله عليكم يا كلاب,neg
Bisra7 wa7dik ya mi3lem,pos
شكرا سي محمد بوغلاب لقد وضعت اصبعك على الداء واعطيت بعض الدواء ..,pos
الأغنية نحسها جزائرية أكثر منها تونسية  جو دزيىي سطايفي شاوي 🤔,neg
Toujours classe,pos
الله لطيف,pos
Manadher,neg
الكزدغلي فوووووور أنا امو امو امو ههههههه تهبل,pos
المروج ولات تفكرني بسيري lost,neg
والله صدمتني ياحمزة يابلومي نطالبك كيف ما جبت هذا جيب الطرف المقابل باش يوضحلنا علا؛ ش قيس رفضهم نحبو نعرفو الفاسدين,neg
😢😢😢😢😢,pos
علاء الشابي شبه منحرف ههه,neg
Brabi 5aliyni nshalkoum 3lach t4azle men Loutfi L3abdeli 3ala 5atre 9biyh fama koumond sahla L3amaliya,pos
تو معناها المشاريع متعطلة وحدها ؟؟؟ تي ماو من الرهووط لي كيفكم ...,neg
"E9dema hhhhhhhhhh het ejdid, 93atou ken tsa5nou fel bayet",neg
مساكن ربي معاهم,pos
HEY HEY irrou7 m fihech,neg
freret ta zebi,neg
سعيد الصافي رجل شجاع,pos
J trop aimé cette pub ❤,pos
واللّه قدّاكش تاااافهة أحرق روحك آشكون تهدّد يا عرررررررربيّةأفلام,neg
bravooooooo 👍👏👏👏👏👏👏👏👏👏👏👏💜,pos
يلعن بوك إنت و لطفي و عبير و بو هالدولة اللي خلت من أمثالك انت وياهم نخبة و تخرجو فالتلفزة وأنت admin طحان بش تبرتاجي منحطين أمثال هالرهط.خخخخخخخخخيييييه بلاد معفنة,neg
انت انسان وهمي,neg
ربي يشفيك خويا علاء,pos
"b1 dit jamel, rajel wo sid el rjel",pos
بغل حيوان,neg
على الدولة أن تطبق القانون ويكفي من الفوضة تطاوين تجاوز كل الحدود,neg
محامين عندهم ما يعملو ماسيبن المجرمين والزطالة والكناطرية واللوبيات شادين في حوايج فارغة,neg
meriiiiiii :* :*,pos
Superbe mannoula yaatik essaha,pos
تعيشو وين نلقا الحلقات قاع و كاملين,neg
فتي الاحلام يتكيف في سلعة بحر,neg
لاحول ولاقوة إلا بالله العلي العظيم,neg
كمشة باندية تتخاور معاها الدولة دوحي,neg
Beyen korza w jey ysarra7 fi se9ih fi 100 mètre,neg
ma9wek @telecom <3,pos
تستهزء بشدة أيها المقدم للبرنامج وبرنامجك مثل عنوانه  من معي  في هذا,neg
tfola beyna sghira wentouma ma5alitou ma9oltou 3leha!!!!! 7ram 3Likom :( 9adenechi cha3b met5alef wmay5afech men rabbi :( :( 5afou rabbi wa3rfou chta7kiw 3La bnet la3bed,neg
Ba3d ma tnikna ?,neg
محمد الصغير النوري هو لعجبني 👍👍👍👏👏👏👍👍👍👍👍👍👍👏👏👏👏👏👏,pos
كيف مسلمه و تنام معاه بسرير واحد!!!,neg
البلعوط مورو متاع الارهاب كلا صرفاق,neg
Barvo,pos
أحسنت . أبدعت. أفدت وأمتعت وأقنعت,pos
Bravo 👍👏👏👏,pos
جبري وقعر .مالا شد عندك انت والأشكال الي كيفك تبداو تجريوا في جرت مرا .وتبداو  تلوجوا فيها تخدم .وياجبري يامتخلف الي يقراو كل يكملوا عمرهم 27سنة معناها وقتها بدأت تخمم في خدمة بالنسبة للمهندسين والدكاترة نحكي وغيروا وبعد تخمم في انها ترضى عليك هذا كان رضات .اما بنات الي تحكي عليهم فال 18 تحب تعرس بالطبيعة مانجمتش تنجح في قرايتها يعرسولها بنكبة كيفك .,neg
محلاك يا منال واصلي اححححححسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسسنت﻿,pos
شنوا تحب تقنعنا الي تونستان اصبر بلاد في العالم هاهي راهي عالم ثالث كان فما الرابع راهي الرابع هذا مش عالم خمسين.,neg
7reb mta3 9lasiiineee hhhhhhhh,neg
برا الله يرحمو,pos
Voir les cités populaires kifech i3ichou ghadi ba3d ija nahkiw,neg
sa77itou !!! bravo,pos
وجدي,pos
جاااء ولد القحبة,neg
اللله لا يردك انشاء الله  العاقبة لاستقالة بو جلغة,neg
"Normalement ki thes b les symptômes to93od f dar w tkalem tbib yjik howa l dar khater ken tokhrej tnajem taadi laabed wala tsayeb virus f blayes okhrina ( boutons ascenseur, poignet de porte etc). Si nn mou9arnet les chinois w les terroristes maandha hata aale9a.",neg
Dima takel takel rassek ya khamej ya sa9et tu es un cochon personnifié,neg
ماشاء الله عليه زبن الشباب ربي يعطيك ما تتمني وان شاء الله تلقي المساعدة,pos
الشرع حلل الزواج بأربع. كنت قادر تتزوج زوجة ثانية. لكن للأسف قانونكم يمنع الحلال. ويسمح باتخاذ الخليلة,neg
حمة الهمامي   طيح  برنامج  يوسف في الماء  ههههههه,neg
البنية التونسية تحسسك اللي هي انسانة بسيطة و راقية و تعشق القهوة و الكتب و الشكلاطة و ديما تسمع فيروز و ليليا شماميان و تحكي برشة على البساطة و الفن .. لكن هذاكا ماعون الخدمة خاطر البنية التونسية بلعوطة برشة .. و الواقع عكس هذا تماما .. هي قاعدة تركح في الضحية متاعها اللي ديما يفيق امخر.  بينما كان ينجم يعيش مستمتع بحياتو لآخر لحظة بالطبع في اطار الشرع و القانون.,neg
يعطيه الصحة برافو ما صاب الناس الكل تنسج على هالمنوال وما نستناوش الدولة باش تتحرك الدولة,pos
تونس باش تولي كيف السياد تلقى تصاورهم والعنوان في المطارات وإلا على الحيوط نتاع البلفدار هههههههه أكثر من النصف عوانس ومازال مازال,neg
في بريطانيا تدخل على موقع على الإنترنت تابع للحكومة تملأ بعض المعلومات ( العملية  تستغرق أقل من  10 دقائق ) في اقل من 24 ساعة يجيك ايميل فيه رقم تسجيل الشركة متاعك من غدوة تصبح تخدم... اما ظاهرلي في تونس فمة جهات يهمها بقاء الوضع المزري لما هو عليه ...,neg
Bonne année 2018 inchallah khir min 2017 je suis Fidel et content avec télécom DUMA maana,pos
تصعاب ولا بول عليها والفنا بالهم,neg
كلام في الصميم ..حسبي ألله ونعم الوكيل في كل ظالم,pos
اويلي كيفاش تبان هذيك المرأة ستوتة كيمة راجلها كيمة يقول المثل ما يتزاوجوا حتى يتشابهوا ضلم مرتوا الأولى رخيس ماشي راجل الله ينتقم منك,neg
